Actual High Prices,Predicted High Prices,Date
445.0114,445.23285,2025-01-02 14:01:00
445.18,445.2478,2025-01-02 14:00:00
444.9,445.25784,2025-01-02 13:59:00
445.77,445.34827,2025-01-02 13:58:00
446.39,445.30444,2025-01-02 13:57:00
446.1734,445.39142,2025-01-02 13:56:00
445.44,445.20728,2025-01-02 13:55:00
444.5399,445.2429,2025-01-02 13:54:00
445.8466,445.14645,2025-01-02 13:53:00
446.0999,445.23337,2025-01-02 13:52:00
446.10999999999996,445.257,2025-01-02 13:51:00
446.44,445.2138,2025-01-02 13:50:00
445.94,445.1456,2025-01-02 13:49:00
445.83,444.98077,2025-01-02 13:48:00
445.77,444.84415,2025-01-02 13:47:00
445.74,444.6731,2025-01-02 13:46:00
444.25,444.53323,2025-01-02 13:45:00
444.44,444.42737,2025-01-02 13:44:00
444.36,444.3215,2025-01-02 13:43:00
444.36,444.255,2025-01-02 13:42:00
444.17,444.23795,2025-01-02 13:41:00
444.38,444.1841,2025-01-02 13:40:00
444.8,444.1524,2025-01-02 13:39:00
444.79,444.16556,2025-01-02 13:38:00
444.79,444.13858,2025-01-02 13:37:00
444.79,444.1107,2025-01-02 13:36:00
444.52,443.9572,2025-01-02 13:35:00
444.39,443.94815,2025-01-02 13:34:00
444.37200000000007,443.81662,2025-01-02 13:33:00
444.39,443.894,2025-01-02 13:32:00
444.135,443.82135,2025-01-02 13:31:00
444.39,443.94656,2025-01-02 13:30:00
444.34,443.98703,2025-01-02 13:29:00
444.34,444.07135,2025-01-02 13:28:00
444.39,444.07465,2025-01-02 13:27:00
444.39,444.0675,2025-01-02 13:26:00
444.39,444.1021,2025-01-02 13:25:00
444.39,444.06458,2025-01-02 13:24:00
444.39,444.11862,2025-01-02 13:23:00
444.39,444.03973,2025-01-02 13:22:00
444.38,444.1019,2025-01-02 13:21:00
444.26,444.0848,2025-01-02 13:20:00
444.3,444.28278,2025-01-02 13:19:00
444.44,444.24365,2025-01-02 13:18:00
446.675,444.6097,2025-01-02 13:17:00
447.29,444.42197,2025-01-02 13:16:00
444.4,444.72772,2025-01-02 13:15:00
444.41,444.41324,2025-01-02 13:14:00
444.48,444.49387,2025-01-02 13:13:00
444.52,444.09775,2025-01-02 13:12:00
444.3,444.07077,2025-01-02 13:11:00
444.3219,443.8996,2025-01-02 13:10:00
444.3588,443.89032,2025-01-02 13:09:00
444.352,443.84454,2025-01-02 13:08:00
444.3,444.00262,2025-01-02 13:07:00
444.64,443.96994,2025-01-02 13:06:00
444.76,444.1796,2025-01-02 13:05:00
444.79,444.10452,2025-01-02 13:04:00
444.79,444.2027,2025-01-02 13:03:00
444.62,444.1673,2025-01-02 13:02:00
444.62,444.19946,2025-01-02 13:01:00
444.74,444.1963,2025-01-02 13:00:00
444.49,444.26724,2025-01-02 12:59:00
444.38,444.34735,2025-01-02 12:58:00
444.4897,444.49496,2025-01-02 12:57:00
445.11,444.5697,2025-01-02 12:56:00
445.14000000000004,444.69705,2025-01-02 12:55:00
445.36,444.71613,2025-01-02 12:54:00
445.44,444.67386,2025-01-02 12:53:00
445.245,444.53915,2025-01-02 12:52:00
445.0,444.3769,2025-01-02 12:51:00
444.52,444.18564,2025-01-02 12:50:00
444.52,443.99725,2025-01-02 12:49:00
444.511,443.8291,2025-01-02 12:48:00
444.6072,443.70816,2025-01-02 12:47:00
444.6697,443.59262,2025-01-02 12:46:00
443.8,443.54468,2025-01-02 12:45:00
443.7,443.45947,2025-01-02 12:44:00
443.7,443.43793,2025-01-02 12:43:00
443.56,443.31552,2025-01-02 12:42:00
443.705,443.3512,2025-01-02 12:41:00
443.73,443.29553,2025-01-02 12:40:00
443.73,443.2491,2025-01-02 12:39:00
443.75,443.18683,2025-01-02 12:38:00
443.7,443.0817,2025-01-02 12:37:00
443.6,443.01306,2025-01-02 12:36:00
443.63,442.92563,2025-01-02 12:35:00
443.5,442.87305,2025-01-02 12:34:00
443.47,442.82245,2025-01-02 12:33:00
443.3,442.7992,2025-01-02 12:32:00
443.25,442.734,2025-01-02 12:31:00
443.29,442.7292,2025-01-02 12:30:00
443.1462,442.7277,2025-01-02 12:29:00
443.09,442.67654,2025-01-02 12:28:00
443.08,442.72476,2025-01-02 12:27:00
443.0,442.6301,2025-01-02 12:26:00
442.93,442.71234,2025-01-02 12:25:00
442.99,442.56738,2025-01-02 12:24:00
442.97,442.73907,2025-01-02 12:23:00
443.0,442.65768,2025-01-02 12:22:00
443.3404,442.799,2025-01-02 12:21:00
442.9997,442.6458,2025-01-02 12:20:00
442.99,442.68405,2025-01-02 12:19:00
443.33,442.55762,2025-01-02 12:18:00
443.8,442.5074,2025-01-02 12:17:00
444.1988,442.4838,2025-01-02 12:16:00
443.01,442.42587,2025-01-02 12:15:00
443.0,442.51886,2025-01-02 12:14:00
443.15,442.4851,2025-01-02 12:13:00
443.1,442.65524,2025-01-02 12:12:00
443.18,442.64963,2025-01-02 12:11:00
443.1,442.6874,2025-01-02 12:10:00
443.08,442.67484,2025-01-02 12:09:00
443.19,442.68338,2025-01-02 12:08:00
443.26,442.65674,2025-01-02 12:07:00
443.26,442.60532,2025-01-02 12:06:00
443.18,442.47952,2025-01-02 12:05:00
443.11,442.43454,2025-01-02 12:04:00
443.07,442.3219,2025-01-02 12:03:00
442.94,442.33325,2025-01-02 12:02:00
442.96,442.3283,2025-01-02 12:01:00
442.94,442.4222,2025-01-02 12:00:00
443.02,442.49817,2025-01-02 11:59:00
442.99,442.60562,2025-01-02 11:58:00
442.99,442.6667,2025-01-02 11:57:00
443.14,442.7068,2025-01-02 11:56:00
443.13,442.72928,2025-01-02 11:55:00
443.1,442.724,2025-01-02 11:54:00
443.12,442.74432,2025-01-02 11:53:00
443.14,442.70667,2025-01-02 11:52:00
443.14,442.64825,2025-01-02 11:51:00
443.14,442.50073,2025-01-02 11:50:00
443.16,442.4811,2025-01-02 11:49:00
443.19999999999993,442.3305,2025-01-02 11:48:00
443.17,442.36594,2025-01-02 11:47:00
443.16,442.29468,2025-01-02 11:46:00
443.23,442.43988,2025-01-02 11:45:00
443.18,442.46902,2025-01-02 11:44:00
443.3,442.62207,2025-01-02 11:43:00
443.36,442.6869,2025-01-02 11:42:00
443.3,442.79556,2025-01-02 11:41:00
443.38,442.84702,2025-01-02 11:40:00
443.37,442.81577,2025-01-02 11:39:00
443.3,442.8603,2025-01-02 11:38:00
443.31,442.76028,2025-01-02 11:37:00
443.31,442.772,2025-01-02 11:36:00
443.31,442.66116,2025-01-02 11:35:00
443.29,442.667,2025-01-02 11:34:00
443.2200000000001,442.5688,2025-01-02 11:33:00
443.08,442.58887,2025-01-02 11:32:00
443.02,442.5156,2025-01-02 11:31:00
443.05,442.54697,2025-01-02 11:30:00
442.85,442.4746,2025-01-02 11:29:00
442.76,442.49457,2025-01-02 11:28:00
442.77,442.42715,2025-01-02 11:27:00
442.77,442.4621,2025-01-02 11:26:00
442.77,442.4436,2025-01-02 11:25:00
442.77,442.4514,2025-01-02 11:24:00
442.76,442.33032,2025-01-02 11:23:00
442.73,442.31384,2025-01-02 11:22:00
442.71,442.19522,2025-01-02 11:21:00
442.5,442.19208,2025-01-02 11:20:00
442.4,442.08093,2025-01-02 11:19:00
442.36,442.0307,2025-01-02 11:18:00
442.19,441.9158,2025-01-02 11:17:00
441.88,441.84604,2025-01-02 11:16:00
441.89,441.78952,2025-01-02 11:15:00
441.9,441.75934,2025-01-02 11:14:00
441.99,441.7872,2025-01-02 11:13:00
441.95,441.80237,2025-01-02 11:12:00
442.01,441.77777,2025-01-02 11:11:00
442.07,441.74203,2025-01-02 11:10:00
442.02,441.65747,2025-01-02 11:09:00
441.86,441.54166,2025-01-02 11:08:00
441.87,441.4229,2025-01-02 11:07:00
442.02,441.4266,2025-01-02 11:06:00
442.0,441.42178,2025-01-02 11:05:00
442.0,441.52908,2025-01-02 11:04:00
442.06,441.48724,2025-01-02 11:03:00
442.06,441.5321,2025-01-02 11:02:00
442.0,441.40054,2025-01-02 11:01:00
442.08,441.42618,2025-01-02 11:00:00
441.99,441.30118,2025-01-02 10:59:00
441.94,441.30173,2025-01-02 10:58:00
441.91999999999996,441.29062,2025-01-02 10:57:00
441.88,441.3271,2025-01-02 10:56:00
441.83,441.41876,2025-01-02 10:55:00
441.89,441.34818,2025-01-02 10:54:00
441.77,441.5036,2025-01-02 10:53:00
441.85,441.4867,2025-01-02 10:52:00
441.87,441.6725,2025-01-02 10:51:00
441.8,441.60764,2025-01-02 10:50:00
441.8,441.66144,2025-01-02 10:49:00
441.75,441.52646,2025-01-02 10:48:00
441.66,441.55066,2025-01-02 10:47:00
441.66,441.49423,2025-01-02 10:46:00
441.75,441.6533,2025-01-02 10:45:00
441.79,441.68512,2025-01-02 10:44:00
441.78,441.75732,2025-01-02 10:43:00
441.88,441.75302,2025-01-02 10:42:00
441.84,441.8079,2025-01-02 10:41:00
441.83,441.79578,2025-01-02 10:40:00
442.0,441.80548,2025-01-02 10:39:00
441.99,441.77182,2025-01-02 10:38:00
441.97,441.7373,2025-01-02 10:37:00
442.0,441.68192,2025-01-02 10:36:00
442.0,441.6339,2025-01-02 10:35:00
442.22,441.5699,2025-01-02 10:34:00
442.21,441.47928,2025-01-02 10:33:00
442.21,441.38068,2025-01-02 10:32:00
442.03,441.28513,2025-01-02 10:31:00
441.61,441.2078,2025-01-02 10:30:00
441.75,441.2241,2025-01-02 10:29:00
441.76,441.27112,2025-01-02 10:28:00
441.76,441.34457,2025-01-02 10:27:00
441.52,441.25055,2025-01-02 10:26:00
441.74,441.3888,2025-01-02 10:25:00
441.78,441.3594,2025-01-02 10:24:00
441.78,441.52615,2025-01-02 10:23:00
441.75,441.40308,2025-01-02 10:22:00
441.44,441.42627,2025-01-02 10:21:00
441.64,441.3436,2025-01-02 10:20:00
441.44,441.35446,2025-01-02 10:19:00
441.62,441.3669,2025-01-02 10:18:00
441.68,441.4288,2025-01-02 10:17:00
441.72,441.50565,2025-01-02 10:16:00
441.65,441.61426,2025-01-02 10:15:00
441.65,441.58722,2025-01-02 10:14:00
441.67,441.63358,2025-01-02 10:13:00
441.67,441.53754,2025-01-02 10:12:00
441.78,441.55728,2025-01-02 10:11:00
441.73,441.40652,2025-01-02 10:10:00
441.78,441.36084,2025-01-02 10:09:00
441.65,441.1957,2025-01-02 10:08:00
441.72,441.16348,2025-01-02 10:07:00
441.69,441.13565,2025-01-02 10:06:00
441.71,441.20093,2025-01-02 10:05:00
441.7,441.18353,2025-01-02 10:04:00
441.99,441.33676,2025-01-02 10:03:00
442.0,441.35037,2025-01-02 10:02:00
442.03,441.473,2025-01-02 10:01:00
441.85,441.40445,2025-01-02 10:00:00
441.94,441.50183,2025-01-02 09:59:00
442.21,441.51385,2025-01-02 09:58:00
441.9,441.6193,2025-01-02 09:57:00
441.97,441.6478,2025-01-02 09:56:00
442.09,441.6742,2025-01-02 09:55:00
442.09,441.7187,2025-01-02 09:54:00
441.9,441.79108,2025-01-02 09:53:00
441.69,441.7461,2025-01-02 09:52:00
441.91999999999996,441.84802,2025-01-02 09:51:00
441.9,441.84293,2025-01-02 09:50:00
441.7,441.9768,2025-01-02 09:49:00
441.77,441.9629,2025-01-02 09:48:00
441.8,442.22742,2025-01-02 09:47:00
441.99,442.22946,2025-01-02 09:46:00
442.02,442.40778,2025-01-02 09:45:00
442.21,442.35156,2025-01-02 09:44:00
442.39,442.44235,2025-01-02 09:43:00
442.36,442.3429,2025-01-02 09:42:00
442.57,442.31995,2025-01-02 09:41:00
442.34,442.16318,2025-01-02 09:40:00
442.2,442.03143,2025-01-02 09:39:00
442.4,441.9591,2025-01-02 09:38:00
441.61,441.85144,2025-01-02 09:37:00
441.61,441.9597,2025-01-02 09:36:00
441.78,441.86942,2025-01-02 09:35:00
441.68,442.01355,2025-01-02 09:34:00
441.82,441.87036,2025-01-02 09:33:00
441.73,442.0102,2025-01-02 09:32:00
441.91999999999996,441.88425,2025-01-02 09:31:00
441.91999999999996,442.04437,2025-01-02 09:30:00
441.93,441.87595,2025-01-02 09:29:00
441.94,441.91116,2025-01-02 09:28:00
442.08,441.78885,2025-01-02 09:27:00
442.16,441.78668,2025-01-02 09:26:00
441.72,441.67596,2025-01-02 09:25:00
441.7,441.6248,2025-01-02 09:24:00
441.84,441.64325,2025-01-02 09:23:00
441.9,441.71445,2025-01-02 09:22:00
